timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1753813505.1314197,0.18270043548904058,0.18343373493975906,0.17747256069816267,0.17425335826304622,0.6612406827060304,1.70253545157013,0.9240515748664887,0.12151530659098991,0.008348694443712001,0.008807517670099435,0.0037403409286064088,0.12188045871850053,-0.5023291499211688,-6.953811866012812,-2.913843567951593,0.1303428863133006,0.1,0.4,0.1,0.25,0.2
1753813505.2325668,0.18243958446380432,0.18298192771084337,0.17718845056404753,0.1738163718360713,0.663640828897648,1.7027079388109627,0.9242041090724706,0.12158707177814088,0.008523495230208282,0.007533820037068539,0.007049827868997072,0.11194635563731527,-0.4971870004124234,-6.9553287460486315,-2.9027896133511057,0.13428234949274123,0.1,0.4,0.1,0.25,0.2
1753813505.2412639,0.18217873343856802,0.18253012048192774,0.1769048258903045,0.17337924692353995,0.6660409467547657,1.7028856673162656,0.9243325580286642,0.12156307200119335,0.00881667604681885,0.006332040523488763,0.009525635097875646,0.10810218944033745,-0.5083129778772838,-6.956700424488781,-2.89199630508538,0.13807494498879463,0.1,0.4,0.1,0.25,0.2
1753813505.249733,0.18191788241333176,0.18207831325301208,0.1766214082903871,0.17294207712768575,0.668439704649704,1.7030703855279241,0.9244364697462637,0.12148032505433734,0.009189293363013037,0.005078325003887357,0.008229491267057312,0.11101731010496592,-0.5264766406025899,-6.957867394560371,-2.881422939923868,0.14173225910557435,0.1,0.4,0.1,0.25,0.2
1753813505.258261,0.18165703138809547,0.1816265060240964,0.17633815718213489,0.1725048789271753,0.6708362677895412,1.7032632944688517,0.9245142516341284,0.12136036253882462,0.009617046316383833,0.0037351765942985338,0.0010107901535946102,0.12162809138447159,-0.5426777129401397,-6.958881559051669,-2.8709183807231597,0.14533465438745544,0.1,0.4,0.1,0.25,0.2
1753813505.2668924,0.1813961803628592,0.18117469879518075,0.17605509736359728,0.17206764520480322,0.6732300345685712,1.7034652833171138,0.9245643843853717,0.12121201931526282,0.010086753664537845,0.0023188885529716596,-0.009344179848980224,0.13643554117260953,-0.5609969527225455,-6.959776250117594,-2.8604257434772884,0.14890999283198877,0.1,0.4,0.1,0.25,0.2
1753813505.365318,0.18113532933762294,0.1807228915662651,0.17577224575471662,0.17163037122427252,0.6756204835584494,1.7036771006588702,0.9245856744596233,0.12103789509696228,0.01059315140898047,0.0008460130220212803,-0.020866744901199705,0.1529489220134844,-0.5824130924739617,-6.960563789193826,-2.849938963412651,0.152457352861525,0.1,0.4,0.1,0.25,0.2
1753813505.3741732,0.18087447831238665,0.1802710843373494,0.17548960762641674,0.17119305667392065,0.6780071583829645,1.7038993792390569,0.9245771888118095,0.12084149213120168,0.01113018870433579,-0.000671284639588765,-0.032675326509669436,0.16988436329539552,-0.605477830878935,-6.961247390369269,-2.8394608329233795,0.15597206305538608,0.1,0.4,0.1,0.25,0.2
1753813505.3827069,0.18061362728715039,0.17981927710843376,0.17520718550184847,0.17075570164862447,0.680389727045762,1.7041325648355141,0.9245382679600482,0.12062995586209485,0.011687350867949933,-0.0022186298239199875,-0.044246738355635584,0.18640275924031854,-0.6284857341837906,-6.961834174183246,-2.828988995742867,0.15945249927061111,0.1,0.4,0.1,0.25,0.2
1753813505.3912742,0.1803527762619141,0.1793674698795181,0.17489771278955005,0.17033525808000585,0.6853258825362011,1.7002732666811151,0.9307314609339925,0.2893092981204944,-0.25894692475687875,0.41016390505329303,3.998488356031374,-5.0,5.0,-7.0535500567694305,-2.7758548186963345,0.1689656792221385,0.1,0.4,0.1,0.25,0.2
1753813505.3997395,0.18009192523667783,0.17891566265060244,0.1745842817365051,0.169920494880956,0.6894608041138912,1.6976917337056812,0.934956470508072,0.18495617762355715,-0.09192809438609761,0.15434906625315045,5.0,-5.0,5.0,-7.2470706699944465,-2.6668998434069584,0.18040779814289537,0.1,0.4,0.1,0.25,0.2
1753813505.5030344,0.17983107421144154,0.17846385542168677,0.17429384085608432,0.16949051617742555,0.6921805793470412,1.6973905681969448,0.9356976088980883,0.12335060874739284,0.007789190983800718,0.0020694814959075214,2.8105197880546227,-2.0826439268068375,1.0145684638621737,-7.075132290502907,-2.746731162384708,0.18251770977511497,0.1,0.4,0.1,0.25,0.2
1753813505.511908,0.17957022318620527,0.1780120481927711,0.17401258114386287,0.16905272908458033,0.6944601235616201,1.6978082267580892,0.9353252106873856,0.11306516847663617,0.024879783477803057,-0.025091274860730678,-0.6965580004220753,3.0947219731277293,-5.0,-6.986624717615497,-2.784681341910038,0.18426043828,0.1,0.4,0.1,0.25,0.2
1753813505.5203822,0.17930937216096898,0.17756024096385545,0.1737329551987572,0.16861353167834933,0.6967546194131635,1.698211006234061,0.9349500780625081,0.11718319842496602,0.01870545642168934,-0.016984773049340096,-3.559460630316175,5.0,-5.0,-6.975257791648218,-2.780676262023696,0.1873974945322806,0.1,0.4,0.1,0.25,0.2
1753813505.5288472,0.17904852113573272,0.17710843373493979,0.173452186515567,0.16817573382370557,0.699097821319219,1.6985300235123495,0.9347032727569337,0.1191429525494947,0.015054293316009677,-0.010974970943231688,-3.6384027201365097,5.0,-5.0,-6.982358776185571,-2.7663287083486736,0.1908077746103687,0.1,0.4,0.1,0.25,0.2
1753813505.5377667,0.17878767011049643,0.17665662650602412,0.17317049691560843,0.16773831299637393,0.7014797951827209,1.698797375786993,0.9345188029726683,0.1211055554580906,0.0127526072872035,-0.008685219652293047,-2.8176611223090373,3.8702209240854826,-3.8600661260038542,-6.98598339646788,-2.7535430193823554,0.19385117498476181,0.1,0.4,0.1,0.25,0.2
1753813505.641602,0.17852681908526016,0.17620481927710846,0.17288919612334985,0.16730026920510077,0.7038621715476934,1.6990697611776673,0.9343078056897584,0.12053810393450987,0.013761733160222556,-0.011135053346043755,-2.100643571335069,2.875815223974145,-2.8229045906960204,-6.990231724366861,-2.7423885047915637,0.19727018421192855,0.1,0.4,0.1,0.25,0.2
