timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,amplitude_A,center_x,center_z
1753800513.671268,0.17061073738537635,0.3309016994374947,0.1663765016211075,0.32403244258727204,-0.1366461487972137,1.6526617492213016,1.2669081493268268,0.9931463124628701,-0.0716680313758501,-0.35864616579300346,3.151909650227477,-1.610428015966826,-6.339850231057219,-3.2723253575480613,-4.220393752590568,-0.46993231239618616,0.02,0.3,-0.1,0.2,0.3
1753800513.6798437,0.17112136482888665,0.33030352696327736,0.16678158344698885,0.3234551809588133,-0.13248973659492339,1.6523555748073997,1.2653506565170254,0.9975389285496804,-0.07348185933644846,-0.37379827435234486,2.9611603143029437,-1.4576298471389013,-6.544409273152993,-3.2970724725957297,-4.219397829380298,-0.46677120388821036,0.02,0.3,-0.1,0.2,0.3
1753800513.6882763,0.1716365525436622,0.3297041581577035,0.16719282386848303,0.322876524001263,-0.12831374824750552,1.6520398081178338,1.2637330454121936,1.00223720338029,-0.07578400549579073,-0.38822666515964077,2.8022178244693428,-1.3470184327775085,-6.6844850070477095,-3.3170697278181023,-4.218766881877426,-0.4639502864121605,0.02,0.3,-0.1,0.2,0.3
1753800513.6968372,0.17215621917559062,0.32910361668282717,0.16761016313625696,0.3222964622300929,-0.12411682666463984,1.6517118659468273,1.2620589018534125,1.007261179887762,-0.07870612104155095,-0.4017944541074436,2.689805948742385,-1.2941212512013542,-6.7418575460477,-3.3383927061138885,-4.219802323186332,-0.46135987118914207,0.02,0.3,-0.1,0.2,0.3
1753800513.804113,0.17268028266328656,0.3285019262469976,0.1680335472051517,0.32171505478962825,-0.1198974574108821,1.6513692034253329,1.2603323596406013,1.0126486209018573,-0.08223900515866645,-0.41437013107469656,2.6274764865775437,-1.302299822770618,-6.711849368260334,-3.3585474148259324,-4.21952274447998,-0.4583915972359153,0.02,0.3,-0.1,0.2,0.3
1753800513.812906,0.1732086602510502,0.3278991106039229,0.16846285834275496,0.3211323036093514,-0.11565401585576869,1.6510090080898963,1.2585577526682294,1.0184259732272203,-0.08644688050480087,-0.42590567336923085,2.6115402557248273,-1.367769221750231,-6.597824504933015,-3.3788882814979355,-4.219881113103446,-0.4556223734037456,0.02,0.3,-0.1,0.2,0.3
1753800513.8213706,0.17374126850193522,0.32729519355173253,0.16889799759964685,0.32054823566043933,-0.11138525726644397,1.6506291872896155,1.2567390948136183,1.0245020614379339,-0.09115699206738986,-0.43647788510666685,2.6326293077780076,-1.4785961727230545,-6.411901922835816,-3.3996367006206714,-4.218431369164274,-0.4523752280823912,0.02,0.3,-0.1,0.2,0.3
1753800513.8297124,0.17427802331092468,0.32669019893203755,0.16933881057124822,0.31996281902001145,-0.10708966108785842,1.6502270933704735,1.2548805387324382,1.0309430828605324,-0.09650254059410152,-0.4460534594832204,2.68273288392831,-1.6241177367853392,-6.167696084529493,-3.420349864667517,-4.2184586399120825,-0.4496590646308291,0.02,0.3,-0.1,0.2,0.3
1753800513.838617,0.17481883991821198,0.32608415062898966,0.1697851981576727,0.3193760729537125,-0.10276609338719393,1.649800547112138,1.2529855819934217,1.037656248159476,-0.10237110200050387,-0.45478961736395296,2.7543333904923264,-1.7961165917992963,-5.88070492354998,-3.44236311971128,-4.2182161185117915,-0.44695770753203135,0.02,0.3,-0.1,0.2,0.3
1753800513.9442766,0.17536363292258544,0.3254770725683382,0.17023706503703015,0.31878801783615024,-0.09841399656727644,1.6493480896315749,1.2510567015753455,1.0445032367801996,-0.10858979533515956,-0.4629313003382628,2.8369659627241286,-1.9822246274938058,-5.571146339816311,-3.4662165352382277,-4.217553630121599,-0.44426222811348876,0.02,0.3,-0.1,0.2,0.3
1753800513.9527516,0.17591231629491427,0.32486898871648545,0.17069432293870734,0.31819867425478293,-0.09403357192089397,1.648869226890171,1.2490950001753884,1.0513019151317924,-0.11492705793694874,-0.4708083359897287,2.917640865209401,-2.1667390205597865,-5.2636411962196075,-3.4924315953368112,-4.21632894334971,-0.44156409219273146,0.02,0.3,-0.1,0.2,0.3
1753800513.9610891,0.1764648033917334,0.3242599230795407,0.1711568936160995,0.3176080622770061,-0.08962589098703003,1.6483645859499925,1.2470999801511522,1.0578434241273469,-0.12111382564287176,-0.4788048058166783,2.9807470392028588,-2.3296864719629573,-4.986635802227475,-3.5213194969809267,-4.214449712261824,-0.43885867153363983,0.02,0.3,-0.1,0.2,0.3
1753800513.9695458,0.17702100696892561,0.32364989970237246,0.17162471073373403,0.31701620081020565,-0.08519284546198125,1.647835866842787,1.2450696115470055,1.0639309260117054,-0.12689258572931494,-0.4872884649952354,3.011524144313765,-2.4518816795170397,-4.767538427164435,-3.5527146443858038,-4.211935456146082,-0.4361498813490291,0.02,0.3,-0.1,0.2,0.3
1753800513.9778128,0.1775808391954984,0.32303894266765903,0.17209771952195538,0.31642310704791005,-0.0807368578414828,1.6472854886810309,1.243000841470384,1.069437028919628,-0.13209075882147997,-0.49650481838917615,2.9990962091904843,-2.5188264371011697,-4.627074657278566,-3.585742958266227,-4.208966914605846,-0.43345247908142676,0.02,0.3,-0.1,0.2,0.3
1753800514.0837939,0.17814421166745337,0.3224270760949381,0.1725758730416591,0.3158287957953282,-0.07626024603714616,1.646715788510951,1.2408907440298507,1.0743868330407926,-0.13672804081917223,-0.5064233857279575,2.940890124116811,-2.5264216034892035,-4.571059522344237,-3.6185105976082528,-4.205965439026525,-0.4307993179119219,0.02,0.3,-0.1,0.2,0.3
1753800514.0924232,0.17871103542174638,0.3218143241396543,0.17305912405398727,0.31523327879807395,-0.07176480586427633,1.6461278172498448,1.238738139712829,1.0789056414887583,-0.14111310266544047,-0.516625036085203,2.844552942809003,-2.4874221942680013,-4.581752042242676,-3.652040688412614,-4.205460370601081,-0.4283187217577678,0.02,0.3,-0.1,0.2,0.3
1753800514.1012225,0.1792812209503358,0.32120071099220543,0.17354740084435688,0.3146366586373106,-0.0672504332095205,1.6455214417099697,1.2365435223467283,1.0834494371414005,-0.14553012956999445,-0.526708167864154,2.7322390878404113,-2.427481472639948,-4.62329806620784,-3.6759065688396437,-4.2023546479709,-0.4259507405543564,0.02,0.3,-0.1,0.2,0.3
1753800514.1100411,0.1798546782143169,0.3205862608769881,0.1740406668731673,0.3140388719471083,-0.0627108740991042,1.6448876644290176,1.2343208713366656,1.089494186499913,-0.1521065474285237,-0.5334362424150373,2.662290950576903,-2.4197210435633485,-4.586967402868974,-3.68501559030526,-4.205667457124761,-0.4234181031064705,0.02,0.3,-0.1,0.2,0.3
1753800514.1185744,0.18043131665813988,0.3199709980514407,0.1745386840545423,0.3134399550770879,-0.05814898244886085,1.6442296350043628,1.2320662538069385,1.0948539960584032,-0.1579270619171489,-0.5411082071344823,2.6393559638107265,-2.4708496133492517,-4.460326726375427,-3.71935472701827,-4.201684906336424,-0.42081913656948966,0.02,0.3,-0.1,0.2,0.3
1753800514.2252862,0.18101104522390998,0.319354946805086,0.17504140391660894,0.3128399025079008,-0.05354257470173825,1.6435173798116887,1.2298232671513871,1.105537859309424,-0.17094124624177154,-0.5383167973322962,2.7604501656147287,-2.7093969875202024,-4.059929646316506,-3.683091038049365,-4.217576620132715,-0.4194817506145243,0.02,0.3,-0.1,0.2,0.3
