timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,amplitude_A,center_x,center_z
1753802123.5645041,0.2,0.4,0.2142228634256528,0.38653546337201716,-0.12878684715458708,1.4634364559301272,0.8925476879431997,-0.9174155214956391,0.6860105131478809,0.3192929692158503,0.0,0.0,0.0,-3.772774963010349,-4.661307097869789,-0.9543247649943275,0.02,0.191,-0.1,0.2,0.3
1753802123.5722194,0.19937169800583238,0.3999980260856137,0.21359563041858506,0.38657159768510785,-0.13256975559328257,1.4662238920341577,0.8940002297545602,-0.9078980252869181,0.6689846649673226,0.3486100347265214,0.0,0.0,0.0,-3.759723746420302,-4.652203395408145,-0.9539216675536143,0.02,0.191,-0.1,0.2,0.3
1753802123.5800087,0.1987434952278331,0.3999921044203816,0.2129672095172624,0.3866029785984059,-0.13631870416173056,1.4689517511311527,0.8955581319308992,-0.8997476564275195,0.6546861832788191,0.3738965223213495,0.19560885262556305,-0.3431635605240828,0.6068757022758744,-3.7475200785260228,-4.64338863597486,-0.9535225286236149,0.02,0.191,-0.1,0.2,0.3
1753802123.587626,0.19811549086650326,0.3999822352380809,0.2123376791203688,0.386629704309171,-0.14004003956102498,1.4716323495865553,0.8972031370744341,-0.8931204958306612,0.6433436292966095,0.3948012344483891,0.5111477890506209,-0.8899157045163801,1.5940893551455242,-3.7376287709799425,-4.634284465744637,-0.9531246357103411,0.02,0.191,-0.1,0.2,0.3
1753802123.6899548,0.1974877840910115,0.39996841892833,0.21170711471709402,0.38665190355562223,-0.1437401649777106,1.4742784132118116,0.8989160063660894,-0.8880301000045523,0.6350552700615277,0.4110886299972554,0.8735627719169565,-1.5025906197018295,2.739703566871729,-3.7265983013546733,-4.624182170257937,-0.9527821227082234,0.02,0.191,-0.1,0.2,0.3
1753802123.6978638,0.19686047402353435,0.39995065603657315,0.21107564471890458,0.386669692439668,-0.1474302235480484,1.476910729628574,0.9006661309637146,-0.8856140568810715,0.6317559400229682,0.42002990343005947,1.196945782874407,-2.0234404249849107,3.797850597830755,-3.728320781474184,-4.609462432140319,-0.9520999275075793,0.02,0.191,-0.1,0.2,0.3
1753802123.706432,0.19623365972360338,0.3999289472640589,0.21044336454909524,0.38668328264078117,-0.1511244157917456,1.4795558236377309,0.9024145695323971,-0.8866061384873271,0.6348225621976443,0.4196252564837798,1.2224196471836077,-1.9989605586123198,3.992208833832107,-3.7357476468526856,-4.589826464454078,-0.9510993043068656,0.02,0.191,-0.1,0.2,0.3
1753802123.7147336,0.19560744017246284,0.39990329346781245,0.2098104087560727,0.38669289045936134,-0.15482774992503984,1.4822233236075257,0.904146429716505,-0.8888001919906148,0.6401999927507838,0.4156464441859076,1.0086332807196303,-1.53835594707258,3.4937475908243822,-3.7221323632825296,-4.58171044522829,-0.950825678507995,0.02,0.191,-0.1,0.2,0.3
1753802123.7228158,0.19498191425743927,0.3998736956606017,0.20917690818049972,0.3866986142677506,-0.15853776494827782,1.4849093397635802,0.905866516841746,-0.8904036055771114,0.6446438774530716,0.4128209100578438,0.6946213313130652,-0.8964370531606247,2.681531765345515,-3.690776654114876,-4.582101770603748,-0.9508160832221467,0.02,0.191,-0.1,0.2,0.3
1753802123.8266294,0.1943571807563259,0.3998401550108975,0.20854296319848264,0.3867004144110485,-0.16226009088237592,1.4876246045883048,0.9075583998826846,-0.8933582241835478,0.6516635579338936,0.4060519298252731,0.36250106602813204,-0.22283966233494734,1.7807033995801298,-3.6783315670408347,-4.572978990569573,-0.9504452946649425,0.02,0.191,-0.1,0.2,0.3
1753802123.8347626,0.19373333832178477,0.39980267284282717,0.20790870898718927,0.38669838503816245,-0.16599863969184941,1.4903766317092668,0.9092103209920143,-0.8972517142736415,0.6604865090308794,0.3964610662391279,0.02538025271317912,0.4573699932618751,0.8351401385760748,-3.661977300301221,-4.565998199415738,-0.9501646562002649,0.02,0.191,-0.1,0.2,0.3
1753802123.8430314,0.1931104854657681,0.3997612506361225,0.20727427228573536,0.38669259250421456,-0.16975459116947644,1.4931679768938972,0.910817677833989,-0.9014283546304858,0.669922844311326,0.3857656420739334,-0.3102526192295314,1.1317932287988852,-0.13021109332350012,-3.6391545548021647,-4.562278842103939,-0.9500479468760706,0.02,0.191,-0.1,0.2,0.3
1753802123.8512669,0.19248872054396213,0.3997158900260614,0.2066397726448221,0.3866830597854455,-0.17352125504789073,1.495987168706158,0.9123964466002769,-0.9039993308194265,0.6766060349426304,0.378904503909074,-0.5891637622040836,1.701526220384018,-0.9652799494207613,-3.597332999973217,-4.5673084980992575,-0.950149017894555,0.02,0.191,-0.1,0.2,0.3
1753802123.8593812,0.19186814174025585,0.399666592803403,0.2060052872877409,0.38666965830397243,-0.17728465972741256,1.4988100428840236,0.9139808589510883,-0.9032171230852349,0.677489802687733,0.38025896419474486,-0.6920744165899163,1.9553737248111838,-1.3584984296138587,-3.5376214862712048,-4.580550173932367,-0.9506908998347973,0.02,0.191,-0.1,0.2,0.3
